-9.9781	-0.60788	18.669	16.376	-4.5006	0
-8.2565	-1.5216	20.166	13.155	-5.6758	0
-10.781	-9.0159	6.3397	17.887	0.042373	0
-14.194	-8.3633	11.951	16.166	-1.4922	0
-4.6603	-1.9626	20.834	15.658	-1.4769	0
-5.5466	1.2782	19.518	16.624	3.0549	0
-4.5417	-3.1631	10.909	7.2998	1.1457	0
-10.008	7.1353	20.792	17.502	5.0973	0
-11.275	-6.3381	13.219	17.271	2.0607	0
-7.5877	-7.4873	13.794	14.327	-1.599	0
-9.8279	-5.9238	11.13	16.616	-0.5876	0
-4.0507	1.4907	17.681	18.938	4.4964	0
-13.617	-6.8526	12.667	21.327	-0.726	0
-2.7415	9.3806	19.217	13.426	5.2065	0
-6.5204	4.474	15.99	11.495	-1.1468	0
-4.4231	-3.1157	15.549	16.754	2.9572	0
-13.897	-1.4786	18.469	14.313	-6.2489	0
-7.8615	10.997	21.151	15.823	2.17	0
-7.233	4.3834	19.607	13.042	-3.0969	0
-10.853	-7.2562	10.685	15.24	0.12685	0
-9.3919	-2.4308	10.615	12.603	0.55422	0
-1.1026	3.5189	25.431	18.408	1.7631	0
-2.3299	6.9625	20.537	16.814	4.0574	0
0.88451	-3.0239	14.283	11.538	4.8071	0
-1.1327	-3.6282	13.902	12.24	5.9255	0
-2.7265	4.2199	18.135	14.276	4.3588	0
-11.036	-1.9674	6.0917	6.2152	4.0194	0
-4.7554	-6.1388	14.066	15.277	5.3527	0
7.7929	2.1825	27.64	17.914	5.0962	0
-3.4242	7.3218	19.521	16.831	4.8224	0
-6.1181	6.246	16	6.3369	-5.0109	0
-5.5175	6.5665	18.741	15.612	3.5152	0
-6.1606	-0.88856	14.638	13.929	0.051833	0
-6.9353	0.58116	14.799	16.88	1.4304	0
-12.004	-1.7952	17.354	16.88	-2.1322	0
-11.152	-7.0321	12.691	18.66	3.8281	0
-9.8958	-4.8379	14.957	20.515	0.66721	0
-9.9066	-1.0026	19.203	18.03	-1.7739	0
-15.465	-0.96282	16.999	17.515	-5.084	0
-14.446	1.1173	17.467	16.797	-1.3494	0
-5.6699	6.101	21.209	18.613	3.3955	0
-5.9151	6.6198	21.92	16.256	0.70216	0
-2.2142	5.2869	22.695	16.102	7.1307	0
-13.065	-7.7404	16.158	13.505	-0.71645	0
-12.511	1.8858	18.977	14.774	-5.4476	0
-4.5157	2.7632	20.215	17.775	4.5502	0
-8.1845	6.7947	18.76	15.541	-2.012	0
-5.9817	12.06	22.397	18.197	7.5995	0
-12.119	0.85307	18.209	14.499	-8.5116	0
-7.4734	5.417	14.894	11.109	-7.4411	0
-14.089	1.0055	18.555	11.372	-7.891	0
-7.012	5.7921	18.329	17.267	4.6099	0
-5.031	6.2933	17.342	15.408	3.984	0
-11.448	-1.0065	10.352	10.934	-6.6977	0
-7.5134	-6.7169	8.5823	10.454	1.3616	0
-15.543	-0.084778	19.276	15.366	-8.6964	0
-7.3576	-3.4895	12.545	17.033	5.3539	0
-3.3361	2.4084	17.632	16.963	7.8402	0
-13.939	-1.9182	13.132	11.303	-9.6894	0
-4.9726	-1.2046	13.707	17.865	7.049	0
-10.017	-3.025	10.735	10.791	-6.4629	0
-14.645	-3.0813	20.542	16.547	-5.6848	0
-16.032	-4.9616	10.889	16.416	0.20236	0
-7.0965	-6.3516	15.354	16.968	2.9534	0
-9.2979	-3.1571	7.6211	14.225	-3.2247	0
-9.3853	0.18758	12.183	7.6498	-7.8047	0
-7.0501	-1.9148	16.11	24.757	6.7429	0
-13.202	-4.1889	18.428	16.784	-6.0519	0
-13.577	-4.2231	15.515	16.658	-5.1054	0
-6.0544	-1.4025	11.258	12.568	0.087443	0
-12.146	1.0727	20.361	13.74	-7.6352	0
-15.591	-7.0051	6.3797	15.767	-3.082	0
-12.933	-0.76217	19.162	15.382	-7.455	0
-11.786	-1.107	19.779	10.035	-8.4819	0
-14.028	-1.17	13.95	11.46	-9.0602	0
-17.4	-8.3811	7.9765	19.209	2.7997	0
-13.212	-0.51399	19.999	12.239	-8.4578	0
-11.565	2.0978	21.17	14.907	-8.0782	0
-3.9569	0.64896	17.432	14.412	-2.5593	0
-6.0727	-3.6078	16.36	18.111	-1.3314	0
-12.591	-0.83374	15.083	12.21	-11.058	0
-14.595	-6.0705	10.133	12.846	-4.3735	0
-9.9996	0.20536	8.7601	9.5658	-5.5381	0
-12.464	-2.2016	17.365	17.599	-4.1336	0
-11.665	-5.7846	9.5983	13.288	-5.7697	0
-7.6308	7.7379	18.508	19.719	7.6186	0
-9.4265	-0.021938	11.759	11.122	-7.1087	0
-10.843	-0.83846	5.0647	11.59	-7.1113	0
-15.893	-6.7284	12.257	15.456	-5.3704	0
-9.8172	-6.3873	5.222	8.7826	-7.5553	0
-10.563	-1.6318	10.493	13.285	-5.8324	0
-9.8436	-7.6698	10.788	20.599	3.7115	0
-10.896	-6.4652	6.9872	15.345	-8.4288	0
-11.995	-0.7673	15.116	11.998	-8.4878	0
-14.624	-5.0416	10.771	14.842	-7.9315	0
0.0141	3.1934	18.884	15.199	7.3327	0
-12.244	-1.135	10.687	12.291	-7.7841	0
-9.3152	-6.0676	13.165	20.735	2.3257	0
-8.3711	-0.040225	12.752	5.0605	-6.1408	0
-6.1116	-0.95249	13.843	16.472	3.6476	0
-1.9962	7.9479	21.337	15.276	5.962	0
-14.542	3.9579	21.015	-2.0685	-8.5742	0
-1.0848	4.2152	21.986	15.901	2.2557	0
4.1297	-0.75304	14.839	7.2645	4.8108	0
0.23421	1.0443	15.619	11.589	-3.8664	0
-5.7425	-1.8403	14.938	21.483	6.4554	0
-2.7015	3.6111	23.303	18.248	0.33684	0
-8.0498	1.3088	19.329	16.506	-2.0291	0
-9.407	1.0798	22.484	16.914	-3.9263	0
-9.0044	11.409	18.112	12.717	3.8986	0
-15.099	-3.0515	18.38	17.339	-7.8531	0
-7.9705	-2.2469	16.478	16.564	2.5043	0
0.086711	-10.817	8.8754	8.4219	-5.1248	0
-7.0475	-0.013565	17.579	19.589	4.7126	0
-5.2234	-7.9927	9.0639	11.663	3.4657	0
-15.276	-2.7124	9.78	16.336	-5.1458	0
-12.384	-6.7259	8.4353	12.417	-2.8396	0
-9.7127	0.36737	12.414	9.609	-2.8148	0
-11.061	-9.978	8.4138	19.429	-1.1325	0
-8.2268	-7.2329	11.799	8.7218	-3.5207	0
-1.1084	1.9702	19.552	13.032	-0.55532	0
-10.699	-0.37645	10.449	11.749	-8.7783	0
-14.721	-6.9637	9.9568	15.445	-4.2043	0
-14.432	-6.2637	9.5389	15.732	-3.8979	0
-8.9622	5.8639	11.795	6.4079	-4.0282	0
-13.712	4.3908	15.834	11.805	-1.9396	0
-6.2909	-1.2584	21.25	15.266	-3.0008	0
-13.298	-0.060858	12.847	13.499	-2.0471	0
-11.674	0.54189	16.803	16.857	0.52797	0
-5.4356	-10.723	5.16	9.9669	1.7605	0
-4.4319	3.1132	23.36	16.917	0.031956	0
-5.9234	-13.052	6.0965	9.3123	-3.0224	0
-13.406	-0.35855	17.169	13.567	-9.1528	0
-14.123	2.9597	8.6023	8.2045	-11.652	0
-13.657	1.4068	15.405	9.1182	-11.699	0
-8.1417	-0.57946	14.378	21	11.074	0
-12.535	-0.10614	16.029	10.783	-8.9124	0
-12.433	0.0053954	14.344	11.466	-5.9526	0
-11.407	3.0697	11.336	8.3663	-4.4867	0
-11.12	-2.8734	12.775	14.538	0.41036	0
-5.2453	-0.12695	7.9107	6.7894	-5.279	0
-9.0651	1.6177	15.333	20.652	4.4101	0
-9.2579	-10.444	-4.4935	2.2065	5.3862	0
-11.62	0.51346	12.557	11.245	-7.0107	0
-4.4	4.0771	19.248	18.24	2.8624	0
-1.0948	3.2816	20.258	18.34	4.6931	0
-10.489	2.0727	11.374	7.2114	-8.3349	0
-9.8189	-5.0461	13.779	19.508	2.5605	0
-4.4209	7.3344	22.009	16.05	3.163	0
-2.0793	5.4752	16.463	18.556	8.5649	0
1.6609	-11.346	6.4963	10.632	4.5152	0
-11.303	-2.9177	16.665	18.869	-3.6107	0
-6.006	-1.9588	17.44	15.62	1.847	0
-11.005	-1.2587	19.093	17.087	-4.768	0
-3.5658	-0.58852	19.887	13.964	2.2148	0
-5.2582	0.84202	23.693	17.724	-0.81197	0
-12.595	7.3441	21.517	16.136	-4.2474	0
-13.279	3.029	18.709	12.145	-6.8124	0
-3.533	-1.9809	17.867	11.766	5.0398	0
-8.7896	0.37844	14.692	17.169	-3.2583	0
-8.8387	-1.6369	14.961	16.079	-0.077774	0
-11.293	-4.9352	13.675	14.451	-1.2313	0
-4.4403	2.9436	20.176	15.986	0.0026375	0
-5.4358	7.865	26.34	20.447	3.5086	0
-5.9239	6.3551	23.377	16.602	2.0997	0
-4.3591	0.8516	18.061	18.417	5.4924	0
-5.1205	3.3501	19.256	17.946	1.4722	0
-5.3911	5.7521	24.826	18.888	0.66727	0
-7.5913	3.141	19.871	16.172	-3.0258	0
-6.6361	-4.3802	13.747	18.391	1.4447	0
-7.406	3.6146	19.008	13.04	-4.1365	0
-2.5526	4.3809	18.334	19.423	6.081	0
-9.6471	4.2086	19.896	16.272	-3.349	0
-10.483	4.2862	17.875	11.815	-2.6026	0
-7.5341	0.017849	18.123	16.615	-2.4769	0
-6.2455	1.2907	16.797	15.501	-0.8894	0
-2.3142	1.2334	22.586	15.779	-1.1097	0
-7.5249	10.716	21.713	11.24	3.1671	0
-10.126	-2.5985	12.7	16.29	0.81602	0
-12.375	-1.9469	15.339	18.848	-1.2221	0
-8.1227	-7.1021	7.5024	15.317	4.1053	0
-12.43	-3.2228	12.507	15.73	-2.3626	0
-7.4324	13.009	14.451	9.838	-5.6732	0
-6.1042	5.6944	17.193	18.816	4.0338	0
-13.115	-0.67049	14.785	16.95	-1.6267	0
-3.7227	0.92854	15.808	1.5679	0.81793	0
-13.659	0.27409	17.702	7.8356	-8.0287	0
-16.093	3.3254	16.035	12.074	1.9774	0
-10.572	-3.1449	11.49	13.842	-1.2761	0
-11.986	7.6894	20.027	12.474	-2.3612	0
-12.032	5.2358	16.507	12.518	2.5044	0
-13.268	2.7869	20.64	13.976	-2.5242	0
-11.209	8.2218	19.776	11.495	-6.3197	0
-3.7017	1.349	14.282	13.75	1.0826	0
-7.6571	-9.32	7.5029	15.14	1.0171	0
-10.873	6.3692	16.574	12.394	2.361	0
-8.2002	-6.7618	20.088	13.961	2.6752	0
-11.111	-4.6409	16.163	18.607	-1.8178	0
-4.7183	0.40228	15.259	15.265	-2.4172	0
-6.0727	2.5309	17.59	15.86	-1.1802	0
-3.0948	-5.4765	14.159	10.346	3.1492	0
-7.2742	-3.2734	20.72	22.087	6.2495	0
-9.9447	-0.75461	16.091	12.956	-3.8444	0
-11.658	-4.4662	15.969	19.097	0.13764	0
-7.0505	7.2416	21.214	19.647	2.4921	0
-8.503	-3.6775	12.928	14.238	-3.7896	0
-7.9035	0.057	18.667	13.737	-1.0791	0
-13.696	-7.174	4.8342	14.819	0.23464	0
-3.5416	3.0163	14.419	11.072	2.8829	0
-2.3076	-5.7994	12.299	9.4796	3.0714	0
-5.5973	-3.0851	16.745	12.782	-1.2859	0
-5.3519	3.5581	16.535	14.202	1.162	0
-3.4059	4.8468	19.382	14.706	3.8669	0
-7.4587	-1.0508	16.228	15.264	0.48515	0
-6.5439	-6.0647	8.1586	16.275	8.6481	0
-4.6281	5.4555	21.173	20.078	5.1589	0
-4.2188	-0.54509	20.691	18.822	6.3817	0
-6.9101	1.7005	25.286	18.188	-1.6757	0
-8.9805	-2.9796	15.83	15.875	3.0505	0
-10.882	1.8778	18.775	15.717	-6.366	0
1.7457	1.9031	17.452	14.009	4.7429	0
-6.3498	16.077	13.488	10.233	-3.2012	0
-8.6777	4.8914	18.625	12.675	-4.0084	0
-7.8813	3.3248	17.085	10.067	-3.3246	0
-8.5571	11.174	15.415	15.665	4.6785	0
-11.888	1.3115	17.223	12.344	-5.3483	0
-8.4367	3.9687	18.609	15.1	-4.5475	0
-14.206	-1.0339	16.787	17.217	-5.9695	0
-13.687	-7.6379	8.5605	13.87	-3.0961	0
-5.3568	-7.8718	9.0403	14.115	4.3275	0
-14.088	-3.9987	15.329	12.652	-5.232	0
-11.763	4.4929	19.892	15.466	-5.0246	0
-6.8811	1.9175	17.17	14.1	-2.9287	0
-12.263	-4.3389	15.729	17.311	-4.0935	0
-7.4374	5.3506	16.411	16.214	1.9333	0
-11.989	2.9385	15.277	12.122	-5.345	0
-0.74315	0.26395	17.796	15.489	4.716	0
-11.342	2.3991	19.681	13.254	-10.608	0
-1.6437	3.7773	21.759	18.204	4.0276	0
-9.2695	-5.5784	12.452	16.434	-1.0692	0
-13.289	-0.47144	15.095	13.363	-5.4095	0
-12.592	1.6086	17.282	11.506	-10.405	0
-10.653	-5.8485	16.036	15.357	-3.485	0
-10.988	-2.8345	17.964	16.793	-5.1579	0
-4.3069	-7.1864	10.285	9.7502	4.5472	0
-12.368	-3.9009	10.823	17.816	-0.76501	0
-5.4167	1.07	14.932	19.296	6.825	0
-8.1537	-0.73206	16.64	13.19	-5.5573	0
-1.7012	0.968	17.421	12.129	0.80257	0
-13.126	-7.9746	10.814	19.806	-1.3036	0
-10.503	-4.9161	17.522	16.347	-4.507	0
-10.62	-0.57185	17.72	16.142	-4.5285	0
-13.123	-4.0016	16.791	21.591	-0.17636	0
-6.0763	-0.58414	18.471	12.497	-5.4836	0
-7.4612	-0.21892	18.502	19.726	1.3032	0
-10.303	-3.3766	17.644	14.846	-4.8333	0
-24.65	-7.2515	7.8322	9.0631	5.5529	0
-8.3447	7.6865	17.88	12.035	-3.9917	0
-5.1557	10.638	19.798	14.994	2.0702	0
-2.7622	9.5743	25.368	19.93	5.14	0
-4.4357	2.0963	14.853	12.943	-3.106	0
-6.2863	17.681	10.03	-7.4933	-18.208	0
-9.2301	-6.0483	14.795	20.092	2.3663	0
-10.971	7.0565	19.378	10.432	-2.7575	0
-9.8553	0.45294	15.592	19.35	2.3921	0
-14.182	3.9884	8.8615	2.7611	-4.9264	0
-6.3826	-2.5381	11.006	16.878	2.9844	0
-4.5285	2.0242	18.525	9.7076	-1.3694	0
-7.5639	2.4999	19.035	21.458	3.6129	0
-2.8372	-0.78991	17.524	17.385	4.1959	0
-11.248	4.0643	15.778	8.5694	-7.155	0
-3.5177	3.7775	18.127	18.969	5.9222	0
-6.6758	-4.5658	16.287	19.842	4.9466	0
-7.1534	8.0632	17.616	11.666	-4.461	0
-11.767	9.677	23.477	15.549	-7.3672	0
-14.01	-10.295	10.827	26.258	5.7047	0
-7.0298	-2.8024	13.872	14.449	-0.68994	0
-11.168	2.648	15.972	10.505	-4.6837	0
-12.607	-3.4217	20.94	16.864	-6.7485	0
-14.759	-2.2731	18.881	17.417	-6.7662	0
-9.1744	10.449	18.035	12.054	-2.334	0
-11.714	-5.3688	12.974	17.929	-2.8793	0
0.20585	-1.8653	14.327	15.25	8.1753	0
-11.221	-2.2678	17.717	14.647	-6.2509	0
-7.7054	-0.34375	17.254	18.195	1.2789	0
-11.836	-9.7588	7.6443	15.88	-4.5137	0
-7.2668	9.4754	13.162	9.5015	0.034254	0
-12.69	0.7094	16.722	11.311	-8.5153	0
-7.4221	8.6773	13.207	11.63	0.56256	0
-6.0355	-0.83421	19.815	14.112	-1.9237	0
-10.66	-1.8492	16.245	20.731	1.6559	0
-11.186	2.0293	18.245	15.206	-5.7614	0
-11.635	-2.8533	14.29	12.902	-9.6275	0
-15.309	-0.26767	21.085	14.277	-12.678	0
0.42121	2.1896	16.194	9.568	4.4953	0
-14.172	-4.2699	14.634	15.635	-7.1698	0
-6.3017	4.8746	11.209	10.793	-2.7231	0
-11.846	2.1026	17.019	12.334	-8.7567	0
-14.191	-2.751	18.819	14.92	-4.8282	0
-5.4954	1.2512	22.924	15.892	-2.3891	0
-10.725	-3.8326	18.155	22.46	-0.46178	0
-9.8181	-5.785	13.199	14.727	-3.1065	0
-11.874	-4.0982	13.396	14.425	-4.7314	0
-9.9116	1.4992	18.772	12.804	-5.6807	0
-13.122	-3.0808	11.507	16.944	-5.9055	0
-15.58	-11.202	11.181	20.31	-1.4709	0
-11.772	-8.6001	9.4654	13.629	-1.6772	0
-13.047	-6.0947	9.5289	11.839	-5.0276	0
-11.224	-4.8868	20.909	19.015	-6.7946	0
-15.748	-6.0373	11.975	13.881	-6.2257	0
-10.884	-0.43077	15.602	21.69	5.052	0
-12.256	-6.7153	8.8193	15.172	-1.9327	0
-13.219	-0.61943	17.485	17.732	-4.6201	0
-12.158	-3.4317	13.262	14.292	-3.8713	0
-4.2723	6.1675	20.73	15.042	2.0416	0
-14.604	-4.4006	15.94	17.892	-3.4306	0
-7.4995	-11.84	4.7327	8.3204	-2.9933	0
-10.579	-5.2329	8.7157	11.121	-4.7411	0
-4.0059	5.7072	22.704	19.37	3.062	0
-6.7892	2.4627	19.194	15.124	-4.8729	0
-5.1507	5.5128	21.653	13.653	-0.80518	0
-10.064	-2.3566	17.482	15.784	-3.4764	0
-7.1892	6.0044	24.305	13.994	-2.0328	0
-3.7153	0.59607	20.844	17.952	3.078	0
-8.3479	-1.666	12.509	19.235	-0.084852	0
-10.722	-8.9438	11.166	19.65	0.69716	0
-10.314	-11.852	8.693	14.946	-0.19454	0
-3.9598	-1.3918	22.304	16.145	-1.2576	0
-11.913	-6.5109	6.3959	19.464	-1.1915	0
-23.249	-7.3094	3.4945	9.2998	2.713	0
-15.597	0.025421	13.426	12.187	-13.161	0
-12.494	12.754	21.087	14.474	1.4846	0
-6.7282	6.4176	21.9	18.308	1.0968	0
-9.8224	-3.1739	14.911	21.366	3.9212	0
-8.0493	4.0629	18.736	14.7	-2.9583	0
-10.089	3.4037	16.86	11.566	-3.3195	0
-8.0629	6.1143	19.421	13.236	0.54058	0
-4.7273	2.4141	18.521	18.545	4.3274	0
-6.3901	4.0103	15.254	11.223	-1.5818	0
-10.524	0.41714	11.77	12.673	-1.5401	0
-4.6202	5.2803	20.899	13.47	-0.54867	0
-2.1273	2.9182	17.87	9.3973	-2.5139	0
-8.2557	4.3992	15.374	7.9078	-3.7961	0
-5.8881	-0.41274	9.8109	13.832	0.066693	0
-10.599	6.1354	14.719	13.721	-1.9218	0
-8.2366	10.657	17.914	12.606	0.44423	0
-2.7585	7.1056	21.615	16.448	4.8336	0
-4.6724	3.618	17.323	11.924	-0.7025	0
-8.1846	-3.9194	12.182	16.418	0.7112	0
-6.0638	-5.6531	18.103	9.8124	1.9692	0
-4.6286	1.9005	19.491	12.747	1.045	0
8.1645	0.2339	15.305	2.695	0.43396	0
-1.3051	1.8599	18.902	10.17	-1.757	0
-2.3991	4.5999	19.195	15.126	4.6399	0
-10.106	-0.95018	16.735	17.726	-0.16467	0
-6.2619	-0.36801	14.598	12.51	-2.3451	0
-4.7212	1.8215	17.313	11.244	-1.6726	0
-1.0821	-4.4753	9.1229	8.3349	4.4502	0
-4.0466	10.635	23.733	16.575	1.5192	0
-8.0514	1.7901	15.915	14.868	-0.079183	0
-5.1863	7.334	20.034	18.231	5.3734	0
-6.3093	4.516	22.186	16.877	-0.37005	0
-9.1939	-7.5924	13.198	17.097	1.7449	0
0.91406	-2.156	15.011	14.634	6.5171	0
-0.0055009	0.20623	19.49	16.329	5.5798	0
-3.6625	0.71147	19.526	15.529	0.63125	0
-7.1607	-5.4782	17.51	17.128	1.4694	0
-5.2204	-1.6745	13.846	19.085	7.0003	0
-9.4117	1.0658	20.568	17.744	-1.8317	0
-9.084	3.2113	17.391	13.449	-5.6631	0
-1.4492	-3.4811	14.761	13.246	5.5987	0
-6.6608	2.1304	20.436	14.265	-0.52934	0
-2.2072	3.7088	21.55	18.347	5.0409	0
-4.7444	5.0964	17.488	15.46	5.1217	0
-5.3817	10.175	28.211	18.915	1.8695	0
-9.9662	-2.5775	17.497	19.046	-0.3577	0
-6.5302	7.1603	13.804	9.945	-2.1726	0
-7.7641	-3.4418	15.049	16.798	4.4761	0
-5.9992	-5.0518	11.97	15.501	0.18357	0
-8.3332	0.96575	17.541	13.127	-0.87064	0
-7.5619	-4.1114	14.899	18.482	3.0639	0
-7.0634	-5.9839	18.386	18.892	-0.18475	0
-7.1998	1.6321	20.599	17.606	1.6424	0
-14.867	-5.738	12.188	16.667	-3.6141	0
-12.172	-2.3875	17.274	20.05	0.86208	0
-11.996	-7.1023	11.397	14.83	-3.8615	0
-13.156	-3.2992	22.502	21.09	-5.6624	0
-6.1577	3.7552	19.879	19.958	4.1691	0
-1.0103	-1.528	12.85	15.706	9.767	0
-5.0661	-3.9776	15.515	16.742	1.3587	0
-13.831	0.068705	15.814	10.713	-7.8328	0
-12.764	-1.7992	14.051	18.704	0.974	0
-25.214	-6.706	7.7301	11.947	8.0462	0
-10.403	-6.6077	7.1723	14.304	-2.1793	0
-9.5767	-1.1323	21.166	17.143	-4.1905	0
-14.338	-0.91692	15.664	17.605	-6.2644	0
-10.379	3.0163	11.124	10.442	3.9683	0
-8.3004	4.0278	17.612	12.252	-2.0859	0
-2.1655	4.5152	16.87	12.848	0.15106	0
-5.43	7.6636	21.284	18.942	3.4959	0
-9.2109	-4.2274	16.305	17.307	-2.4159	0
-8.1533	-8.502	11.109	11.196	-0.89225	0
-7.8029	6.9769	24.595	15.65	1.1482	0
-5.2256	-10.009	8.2597	13.437	0.25121	0
0.66775	11.855	27.604	12.49	1.1857	0
-5.3317	0.069047	12.762	9.7157	-2.5563	0
-1.9359	3.2621	22.881	16.621	0.42407	0
-2.4713	2.5821	19.267	13.474	3.0765	0
-1.2437	-1.1299	13.472	9.4136	0.15596	0
-3.2329	2.1359	15.451	15.143	3.7669	0
-8.09	7.27	17.628	11.577	-0.9845	0
-11.404	-5.0853	12.606	11.083	-5.103	0
-11.624	-5.3034	10.659	12.662	-9.3595	0
